time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.0,-0.13608150467338773,3.5261176120580595,-2.6101618510834173,-0.9227309419578184,-1.4483174520256188,0.00127652942228766
0.004166666666666667,-0.14923978995798132,3.5217223854952366,-2.575453131323262,-0.9532382426662191,-1.4351977098929256,0.0014290230305505972
0.008333333333333333,-0.26784782444379956,3.44863137715198,-2.251041806129055,-1.2426954958031975,-1.323045469261225,0.013606642480339376
0.0125,-0.34775424135660354,3.4287852324405446,-2.042627523283681,-1.424999239614026,-1.2421240224419394,0.012323591613062122
0.016666666666666666,-0.48810404158631504,3.395442500226179,-1.7397455298848443,-1.6987421153113438,-1.1082652241165034,-0.013266522795054175
0.020833333333333332,-0.6043141065712407,3.355260868250751,-1.4106111952567364,-1.9843777441341148,-1.0000292643635533,0.004983776811634965
0.025,-0.6585407058682136,3.351583480783912,-1.2320725936438641,-2.134014671317312,-0.9274123964587929,0.007329198542867178
