time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.0,0.15080579178569145,1.7769943748891994,0.31230755848864256,-2.0789568954190187,-1.7217430369599804,0.0008466959266499497
0.004166666666666667,0.10847410645464993,1.8430175884748192,0.2839079401127321,-2.1158788994460602,-1.6807672913248388,0.0004233175672330554
0.008333333333333333,0.02381073579256697,1.9750640156460588,0.22710870336091124,-2.1897229075001436,-1.5988158000545556,-0.00042343915160073225
0.0125,-0.03968679220399515,2.0740988360244885,0.1845092757970456,-2.2451059135407063,-1.5373521816018432,-0.0010585066907260721
